,0,1,2,3,4,5,6,7
0,1.0,0.9588350581470813,1.0,0.044377755662850134,0.9588350581470813,0.05736451872928181,0.05100121352093606,0.057836835957263806
1,1.0,1.0,0.13022118249571343,0.08985947659708773,0.1326259416987815,0.14125836118996912,0.10336745203407463,0.14125836118996912
2,1.0,0.8745368750282028,0.8755183750918462,0.1527704858447671,0.8808377243745011,0.242484852820667,0.1527704858447671,0.26808006514395216
3,1.0,0.5194678495526093,0.8447384624388445,0.5783185262582373,0.570057290324834,0.13922815476117598,0.5081243470230595,0.17135299323042202
4,1.0,0.8622629079584796,0.8622629079584796,0.737275560363174,0.7547434615270985,0.6548614630835896,0.7444329617473964,0.6604514678728018
5,1.0,1.0,0.26151464763155924,0.023427731544403734,0.19383618309048253,0.08225654285340678,0.03427042396405409,0.08933267468614303
6,1.0,0.8308881706878091,0.9340179081321038,0.1287044353275617,0.8308881706878091,0.2169215860268941,0.18440898029280497,0.2727124791968928
7,1.0,0.20256205336584213,0.42685554004596815,0.23831192750080368,0.17527325792273596,0.21593583421168447,0.241884322046658,0.21004230417030703
8,1.0,0.8349637495537787,1.0,0.047536773225965494,0.7985435450313336,0.14348876857686976,0.10985704375786236,0.18578728476712117
9,1.0,0.8802364904788709,0.9298523813190029,0.8293068411459699,0.8119700618571994,0.2780546240411002,0.7623292298870363,0.3326991572714884
10,1.0,1.0,1.0,0.043960701874923395,1.0,0.057678094405924606,0.049221285183706116,0.05812386022347498
11,1.0,1.0,0.11629136403464828,0.09666450662896013,0.1411033283359866,0.1405433056310327,0.10458116611315867,0.14054330563103273
12,0.9092760288397019,1.0,0.9205532529596174,0.12037801664615862,0.8617842539076618,0.2175582646880626,0.14056805185507742,0.22954074477538733
13,0.7065492754112273,1.0,0.6555139465490677,0.4817335459762484,0.9278216144380957,0.19108047227826436,0.4055275029161717,0.2248392531459758
14,0.8582030578003103,1.0,1.0,0.8382138228958951,0.9219074391799754,0.8436108989767417,0.8382138228958951,0.8128782787109623
15,1.0,1.0,0.2700492340125676,0.020560177724464338,0.22014984721008923,0.08136208149873315,0.04060062282382895,0.08584516994622256
16,0.8341048491101024,1.0,0.8395786315680704,0.09928043880295764,0.8899918735584507,0.16502479695224243,0.146230852209975,0.23224417150715912
17,0.24815495287043215,1.0,0.22636171213523673,0.31053592893384097,0.5693013384355632,0.34168216845086374,0.3161255905959772,0.3648679208897645
18,0.850671229808438,1.0,0.8607029498873215,0.07294086764266919,0.9384004496462952,0.17041052622479463,0.1373100869287046,0.23275718541234414
19,0.8802364904788709,1.0,0.9096824041347515,0.774448318794685,0.8963988113927582,0.2758934062621504,0.6963299101927465,0.3226843064170171
20,1.0,1.0,1.0,0.046454191823550685,1.0,0.05630060313209551,0.051488624117119956,0.05710695695176595
21,0.29349768281629857,0.2829600297889536,1.0,0.31920118153177085,0.8227174594156577,0.15639724481600834,0.30356311597657637,0.116137466140111
22,0.9329381482366244,0.8894502560518143,1.0,0.13308908254459156,0.8638715195800775,0.22637622811998587,0.1413992500205024,0.25229916847840345
23,0.8746584281067793,0.5088274179319237,1.0,0.5639950342077218,0.676488481702991,0.09950634070919759,0.5255619056628982,0.15086670289395293
24,0.8582030578003103,1.0,1.0,0.8382138228958951,0.9219074391799754,0.8436108989767417,0.8382138228958951,0.8128782787109623
25,0.26726454705851344,0.12475485500197671,1.0,0.4422842671857746,0.3907040313200485,0.30428156910774523,0.4039032759951031,0.2246030165240048
26,0.969360765704907,0.84014052227017,1.0,0.12121439348298069,0.885340839486357,0.21059973102423565,0.16814129988282567,0.2797887256314018
27,0.3875171276603343,0.12462067503371066,1.0,0.37412792028774244,0.09947352326387468,0.20617209371403938,0.3503039071453725,0.1783660132702479
28,0.9403011276956623,0.8519432211731375,1.0,0.06000914750441094,0.8281962096345876,0.15588724619856986,0.12486643215092763,0.196807871321806
29,0.9204440127629392,0.884408442488596,1.0,0.8016765725602658,0.8454351814821888,0.26991350033773676,0.7744910382172965,0.32172745324809293
30,0.08549423110531995,0.08549423110531992,0.08681557518676052,1.0,0.08701473422567164,0.7348856230029954,0.9255218996048902,0.7360810341473781
31,0.20714787034353827,0.21285340424839394,0.37174096075591323,1.0,0.35793622143684,0.7137647630221771,0.9220692737663643,0.6832733312240377
32,0.23480639120011085,0.23960166432628627,0.22914298226866808,1.0,0.23960166432628627,0.8093625388426862,1.0,0.7548393349346127
33,0.5783185262582373,0.448666157856642,0.5733386825520557,1.0,0.4798107004472797,0.22668968340440854,0.7110297368322411,0.28174983862413333
34,0.737275560363174,0.8053881825839124,0.8053881825839124,1.0,0.9223087726050868,0.8663598512162105,0.9329448082750094,0.8581321814654743
35,0.2592487761982831,0.22381212913732598,0.4292341069025251,1.0,0.5063913275547155,0.71107855791933,0.8836028973853,0.592360415291684
36,0.17975457680037502,0.16924726094784343,0.17105443318932068,1.0,0.16681133028869172,0.8499758605888911,0.7200838386549688,0.5863145309814604
37,0.2486992641721977,0.2935048123778534,0.38540527983523426,1.0,0.40944438410297557,0.7371945665059894,0.9289288578439099,0.7005388907617713
38,0.16974765830394623,0.18635497260464506,0.16336873283209222,1.0,0.18831684194947004,0.8159704066408112,0.6881404302687226,0.6221793657197499
39,0.8103812100644492,0.797883261170087,0.8034282563222055,1.0,0.7306260466630254,0.33483296734805584,0.9196101832409508,0.3495514240913596
40,1.0,1.0,1.0,0.043960701874923395,1.0,0.057678094405924606,0.049221285183706116,0.05812386022347498
41,0.30449666345736526,0.2930741554252382,0.8227174594156577,0.2912714637335301,1.0,0.14399153245832408,0.27631613166048813,0.10924110251911814
42,0.9326934832227316,0.9329112053093593,0.9326934832227316,0.12921360616618544,1.0,0.22785897222081164,0.13903063047559105,0.2564681694910138
43,0.7551580892149692,0.867120360715955,0.6468444890762315,0.528254831145262,1.0,0.15452758103100658,0.4363216660280229,0.1872025216905277
